gene_id	ERS490437	ERS494394	ERS490331	ERS490187	ERS488920	ERS488625	ERS490542	ERS494445	ERS494173	ERS494518	ERS488573	ERS488299	ERS490659	ERS494332	ERS489074	ERS488547	ERS490743	ERS490269	ERS489339	ERS489164	ERS491424	ERS490396	ERS489677	ERS489136	ERS489585	ERS488332	ERS494583
P9301_15961 	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	9	1	0	0	4	0	0	20	2	0	0	0
P9301_15971 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_15981 	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	0	1	0	0	0	0
P9301_15991 	0	0	0	0	108	10	0	0	40	0	0	0	2	54	50	3	5	0	0	207	0	2	57	120	0	0	0
P9301_16001 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16011 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
P9301_16021 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	9	13	0	0	0	4	0	0	0
P9301_16031 	5	0	0	0	14	0	9	0	0	0	6	0	1	0	0	9	0	0	35	0	0	3	0	8	0	0	0
P9301_16041 	8	0	0	0	167	0	10	16	3	0	17	0	8	0	11	30	3	3	112	34	0	6	11	46	0	0	2
P9301_16051 	0	0	0	0	46	0	0	0	4	0	5	0	1	0	0	3	2	0	0	8	0	6	32	14	1	0	0
P9301_16061 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16071 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16081 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16091 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16101 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
P9301_16111 	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
P9301_16121 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16131 	6	0	0	0	0	0	1	0	0	0	1	0	1	0	0	27	0	0	0	0	0	0	0	6	0	0	0
P9301_16141 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0
P9301_16151 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16161 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16171 	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16181 	75	3	0	0	142	0	18	0	21	0	48	0	9	36	7	176	5	0	0	11	0	106	0	49	0	0	0
P9301_16191 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	19	0	0	0	0
P9301_16201 	15	0	10	0	1	0	1	0	36	0	13	0	12	92	0	91	15	0	13	50	0	78	31	12	0	0	0
P9301_16211 	25	0	0	0	93	49	44	0	48	7	56	0	42	186	8	196	35	0	125	44	0	105	70	24	0	0	0
P9301_16221 	30	8	0	0	25	26	12	0	109	0	52	0	20	53	3	178	17	0	29	36	0	81	15	8	0	0	0
P9301_16231 	12	0	0	0	8	0	3	0	12	0	9	0	8	32	0	30	7	0	0	6	0	13	38	0	0	0	0
P9301_16241 	57	3	0	0	888	97	76	19	194	0	309	0	111	283	6	424	180	0	403	327	0	253	211	247	0	0	0
P9301_16251 	40	0	0	0	42	2	24	0	100	0	144	0	62	30	0	311	33	0	11	86	0	34	21	27	1	0	0
P9301_16261 	257	87	85	1	17512	911	569	85	1983	18	923	1	1068	2293	794	1393	2837	1	617	1953	0	955	369	2926	5066	0	0
P9301_16271 	1057	305	280	0	64449	1547	1304	412	4120	143	2281	0	2187	6410	1207	3558	8824	4	2490	5750	1	2922	3966	5817	14933	0	2
P9301_16281 	23	24	0	0	39	1	67	39	363	16	87	0	217	439	8	145	117	0	56	51	1	287	0	1	0	0	0
P9301_16291 	3	0	0	0	16	0	0	0	27	5	4	0	14	1	0	9	5	0	0	0	0	19	0	0	0	0	0
P9301_16301 	94	0	8	0	55	45	44	0	74	0	140	0	111	175	0	349	119	0	92	106	0	545	105	5	0	0	0
P9301_16311 	3	0	0	0	12	0	4	0	0	0	2	0	0	0	0	7	0	0	0	0	0	8	0	0	0	0	0
P9301_16321 	66	8	0	0	150	202	111	0	65	0	234	0	122	142	0	805	102	0	43	80	0	419	73	11	1	0	0
P9301_16331 	0	0	0	0	61	0	0	0	3	0	10	0	7	0	7	31	9	1	0	0	0	6	0	6	0	0	0
P9301_16341 	6	0	0	0	139	0	0	0	1	0	17	0	0	0	0	17	0	0	0	7	0	0	0	7	0	0	0
P9301_16351 	6	0	0	0	97	0	19	0	3	0	3	0	2	6	0	38	3	2	1	1	0	15	0	12	37	0	0
P9301_16361 	39	0	0	0	134	0	15	0	18	0	58	0	47	30	0	140	36	0	6	77	0	82	10	6	59	0	0
P9301_16371 	5	0	0	0	1	0	5	0	9	0	13	0	7	0	3	36	11	0	0	4	0	50	31	0	0	0	0
P9301_16381 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
P9301_16391 	9	0	0	0	10	19	12	2	45	0	20	0	16	145	0	81	20	0	40	68	0	197	107	3	1	0	0
P9301_16401 	359	36	62	1	335	863	349	61	1382	2	1049	0	414	2452	67	1779	277	0	611	723	0	3935	569	68	51	0	0
P9301_16411 	4923	1235	339	0	1751	4800	5372	2165	14405	374	11079	1	8750	8928	145	23764	7671	2	2351	6527	3	30573	2629	585	835	1	2
P9301_16421 	595	110	155	0	305	1113	1344	203	2174	60	2110	0	1676	3732	47	4012	648	0	522	821	0	4739	466	46	214	0	0
P9301_16431 	1520	428	242	1	1080	2610	3519	691	7843	128	5531	0	4093	9411	50	9971	2339	7	1158	2053	0	14445	1552	168	695	0	1
P9301_16441 	394	207	102	0	156	792	1026	108	2058	50	1524	0	1430	5588	9	2481	528	0	355	898	0	4564	924	62	71	0	0
P9301_16451 	984	642	329	0	428	1478	2472	1127	6723	424	4182	0	4568	5458	21	6864	1265	8	511	1405	0	10336	763	129	551	0	3
P9301_16461 	99	108	16	0	35	3	317	107	601	48	334	0	637	1002	0	610	449	1	28	255	0	1553	136	2	0	0	0
P9301_16471 	69	24	38	0	47	37	160	43	155	22	84	0	299	114	0	202	156	0	0	28	0	648	3	0	0	0	0
P9301_16481 	5	0	0	0	15	0	4	0	6	0	7	0	0	1	0	7	0	0	0	10	0	0	0	2	0	0	0
P9301_16491 	0	0	0	0	0	7	13	10	11	0	7	0	27	2	0	26	4	0	0	0	0	8	0	0	0	0	0
P9301_16501 	3	0	0	0	0	0	0	0	5	0	0	0	8	23	0	22	3	0	13	0	0	13	0	4	0	0	0
P9301_16511 	2	0	27	0	0	0	0	0	0	0	16	0	1	0	0	9	0	0	0	0	0	8	0	0	0	0	0
P9301_16521 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
P9301_16531 	38	7	0	0	167	2	54	21	51	8	49	0	71	56	22	184	111	5	19	76	0	144	15	77	27	0	5
P9301_16541 	2	0	0	0	16	0	2	0	0	0	3	0	10	0	0	9	14	0	14	4	0	12	0	4	0	0	0
P9301_16551 	13	0	0	0	1187	36	41	0	29	1	112	0	41	12	370	105	46	0	200	62	0	99	50	156	8	0	0
P9301_16561 	13	3	0	0	130	0	46	0	11	0	52	0	30	33	67	123	29	0	56	46	0	120	47	53	94	0	0
P9301_16571 	15	4	0	0	675	1	37	0	5	0	41	0	28	0	94	82	19	0	44	8	0	20	2	89	9	0	0
P9301_16581 	7	0	0	0	6	0	10	0	0	0	13	0	4	22	0	20	0	0	0	0	0	0	0	0	1	0	0
P9301_16591 	4	0	0	0	0	0	0	0	0	0	0	0	2	0	10	3	0	0	1	6	0	10	0	0	0	0	0
P9301_16601 	7	0	0	0	96	0	0	0	6	0	12	0	1	0	0	19	1	0	18	7	0	20	0	0	42	0	0
P9301_16611 	1	0	0	0	25	39	1	0	0	0	2	0	1	0	0	9	0	0	0	0	0	18	0	0	0	0	0
P9301_16621 	52	0	0	0	146	153	28	0	27	0	61	0	30	33	13	320	16	0	79	124	0	204	34	105	71	0	0
P9301_16631 	31	0	0	0	37	72	28	0	13	0	43	0	14	71	8	209	11	0	15	59	0	93	68	20	1	0	0
P9301_16641 	3	0	0	0	18	0	6	0	2	0	7	0	6	0	0	15	0	0	0	13	0	20	0	0	0	0	0
P9301_16651 	0	0	0	0	0	0	0	0	2	0	4	0	2	0	0	4	0	0	0	16	0	0	0	0	1	0	0
P9301_16661 	9	0	0	0	0	0	3	0	0	0	2	0	2	0	0	8	0	0	0	16	0	23	0	0	0	0	0
P9301_16671 	0	0	0	0	1	0	2	0	7	0	7	0	0	0	0	25	0	0	24	0	0	7	54	4	0	0	0
P9301_16681 	53	0	0	0	25	86	33	5	18	0	216	0	49	31	11	299	26	0	155	121	0	311	80	12	0	0	0
P9301_16691 	57	5	0	0	28	18	131	30	43	1	159	0	103	0	1	326	60	0	76	38	0	189	31	1	0	0	0
P9301_16701 	5	0	0	0	1	0	5	0	2	0	4	0	7	0	0	4	14	0	0	1	0	21	0	0	0	0	0
P9301_16711 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
P9301_16721 	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	6	2	0	0	0	0	7	0	0	0	0	0
P9301_16731 	0	0	0	0	0	0	4	0	4	0	4	0	2	0	0	14	2	0	0	20	0	15	0	0	0	0	0
P9301_16741 	186	60	18	0	975	245	307	2	300	13	390	0	427	638	74	1373	971	2	441	265	0	684	258	235	345	0	0
P9301_16751 	140	2	0	0	931	365	173	35	299	9	334	0	575	345	18	1151	758	2	181	311	0	454	121	281	69	0	2
P9301_16761 	764	156	152	0	4253	562	790	217	1676	83	1246	1	1452	1540	77	2979	1864	0	524	1513	0	9218	410	523	537	0	0
P9301_16771 	3	0	0	0	1	30	0	0	5	0	0	0	0	0	0	7	5	0	0	21	0	21	0	0	0	0	0
P9301_16781 	16	0	0	0	0	0	2	1	22	0	6	0	18	19	0	61	35	0	22	7	0	115	0	0	0	0	0
P9301_16791 	9	0	0	0	0	0	3	1	22	0	62	0	37	0	0	94	25	0	0	12	0	75	0	4	0	0	0
P9301_16801 	54	0	0	0	60	85	45	25	278	11	115	0	111	87	12	291	71	0	63	138	0	99	43	46	2	0	0
P9301_16811 	27	24	2	0	73	9	161	27	125	0	344	0	293	176	0	918	101	0	55	224	1	196	25	34	0	0	0
P9301_16821 	95	10	0	0	756	55	70	6	84	0	125	0	167	38	0	329	105	0	104	125	0	494	18	14	51	0	0
P9301_16831 	165	41	0	0	522	39	139	30	279	1	205	0	130	452	1	624	167	0	311	158	0	758	53	294	156	0	1
P9301_16841 	3	0	0	0	19	0	0	0	2	0	0	0	9	47	0	9	3	0	0	0	0	0	0	0	0	0	0
P9301_16851 	226	25	28	0	610	259	184	8	531	17	578	0	282	355	50	1399	430	0	420	393	0	621	317	152	12	0	0
P9301_16861 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
P9301_16871 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_16881 	33	0	0	0	152	90	21	0	43	8	76	0	39	280	1	228	13	0	28	94	0	251	55	40	106	0	0
P9301_16891 	113	10	0	0	10	366	215	0	280	0	465	0	232	291	1	1272	92	0	97	74	0	744	3	18	29	0	0
P9301_16901 	2	0	0	0	33	0	11	0	7	0	16	0	10	0	0	54	0	0	22	0	0	23	0	10	0	0	0
P9301_16911 	10	0	0	0	2	0	18	1	9	0	26	0	27	0	0	15	8	0	4	4	0	46	0	4	0	0	0
P9301_16921 	420	2	0	0	722	247	210	14	83	13	352	0	239	331	13	2021	175	2	155	74	0	345	27	130	156	0	0
P9301_16931 	3	0	0	0	13	0	0	0	0	0	0	0	0	1	0	27	5	0	0	0	0	12	0	5	0	0	0
P9301_16941 	17	0	51	0	28	0	9	0	8	0	43	0	15	0	0	55	84	0	30	11	0	48	39	0	0	0	0
P9301_16951 	41	3	0	0	38	46	42	19	51	0	90	0	55	22	0	294	40	0	0	10	0	196	1	9	0	0	0
P9301_16961 	2	0	0	0	0	8	5	0	5	0	8	0	28	0	0	60	17	0	15	0	0	13	0	0	0	0	0
P9301_16971 	64	0	29	0	14	1	62	0	28	0	60	0	46	3	0	242	29	0	2	6	0	102	0	9	0	0	0
P9301_16981 	38	11	0	0	24	177	49	19	76	0	98	0	103	238	0	486	134	0	15	33	0	137	0	38	0	0	0
P9301_16991 	1122	349	227	0	2455	1824	1894	494	2344	222	2983	0	2913	3869	117	8013	1512	28	433	1713	4	5318	756	737	1270	1	36
P9301_17001 	26832	4051	7614	4	24220	37000	23294	16795	32809	17177	52389	1250	38224	9092	5963	142545	19762	6064	10081	27137	439	101085	4166	9611	17910	73	8370
P9301_17011 	137	14	1	0	37	32	97	12	182	0	136	0	149	195	0	414	61	0	40	51	0	475	88	12	0	0	1
P9301_17021 	38	5	0	0	42	83	33	3	104	2	67	0	84	43	0	122	72	0	3	22	1	147	41	6	71	0	0
P9301_17031 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_17041 	461	12	0	0	3834	858	356	0	346	24	1604	0	598	478	299	4548	1312	0	2304	2916	1	1347	1940	2069	142	0	1
P9301_17051 	10	0	0	0	29	15	9	0	10	0	0	0	8	12	0	41	11	0	57	13	0	28	27	0	0	0	0
P9301_17061 	111	18	0	0	450	168	103	0	105	2	556	0	95	116	28	1277	80	0	78	254	0	139	110	289	44	0	0
P9301_17071 	0	0	0	0	32	0	1	0	0	0	1	0	0	0	0	1	0	0	0	6	0	0	0	8	0	0	0
P9301_17081 	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_17091 	0	0	0	0	32	0	0	0	0	0	0	0	10	0	0	8	0	0	0	9	0	10	0	0	0	0	0
P9301_17101 	0	0	0	0	122	0	1	0	6	0	23	0	5	1	5	32	2	0	0	8	0	11	0	19	0	0	0
P9301_17111 	169	21	0	1	885	548	468	59	527	40	3194	0	1089	651	44	1359	1263	3	1204	3273	0	1112	3262	190	0	0	2
P9301_17121 	35	0	0	0	144	42	100	6	90	0	475	0	196	12	13	245	249	0	230	398	0	233	72	21	0	0	0
P9301_17131 	2	0	0	0	11	0	1	0	3	0	4	0	4	0	0	19	2	0	0	15	0	14	0	0	0	0	0
P9301_17141 	6	0	0	0	45	0	10	0	7	0	21	0	13	31	0	17	36	0	0	0	0	68	6	0	0	0	0
P9301_17151 	471	45	5	0	2529	1465	594	212	497	30	3973	0	842	616	373	2560	8808	6	2742	5598	0	2228	7797	1532	105	0	1
P9301_17161 	213	72	0	0	4004	746	1718	182	1528	40	10038	1	3065	2148	126	2668	7653	7	2652	8418	0	2546	8470	331	1	0	3
P9301_17171 	4	0	0	0	18	0	23	0	22	0	53	0	17	18	0	32	26	0	0	7	0	29	0	5	0	0	0
P9301_17181 	10	0	0	0	58	0	4	0	20	3	20	0	9	15	0	60	7	0	57	2	0	31	16	25	0	0	0
P9301_17191 	1	0	0	0	0	11	1	0	4	0	11	0	6	0	0	17	17	0	0	0	0	24	0	0	0	0	0
P9301_17201 	53	0	0	0	55	27	25	0	48	0	63	0	54	2	14	145	35	0	111	92	0	332	0	15	1	0	0
P9301_17211 	71	5	0	0	171	175	116	4	418	5	254	0	182	702	5	583	216	0	144	170	0	814	289	90	83	0	0
P9301_17221 	2	0	0	0	2	0	31	0	50	2	35	0	22	1	0	56	27	0	4	22	0	89	0	2	33	0	0
P9301_17231 	49	17	11	0	48	81	57	22	91	0	95	0	126	22	0	270	91	0	31	94	0	433	45	8	0	0	0
P9301_17241 	77	1	0	0	46	13	50	3	344	14	76	0	160	538	0	312	155	0	66	146	1	682	180	0	3	0	0
P9301_17251 	7	0	10	0	6	82	1	0	16	0	30	0	21	97	0	98	7	0	1	51	0	144	35	19	0	0	0
P9301_17261 	123	14	0	0	393	82	213	17	135	9	295	0	291	136	8	863	340	0	67	85	0	462	34	73	54	0	0
P9301_17271 	742	88	69	0	1858	580	523	49	938	10	1192	0	1303	682	109	3390	1823	0	504	743	0	2555	615	278	335	0	0
P9301_17281 	577	56	185	0	197	790	391	54	697	27	1087	1	757	363	179	2602	323	1	313	778	0	2138	457	146	311	0	11
P9301_17291 	727	95	60	0	829	718	431	218	1238	31	1188	1	892	987	97	3270	664	0	341	712	0	2734	594	132	276	0	0
P9301_17301 	28	0	0	0	14	88	9	5	76	0	17	0	26	11	0	65	136	0	0	70	0	205	15	0	0	0	0
P9301_17311 	56	0	0	0	196	144	68	1	256	1	181	0	162	372	1	522	128	0	126	174	0	451	58	67	55	0	0
P9301_17321 	57	11	0	0	86	175	78	0	222	0	137	0	76	239	0	479	47	0	0	104	0	266	94	7	16	0	0
P9301_17331 	552	32	25	0	493	376	543	116	2097	43	1305	0	915	2453	527	2958	688	0	224	489	0	1593	239	137	110	0	0
P9301_17341 	263	30	17	1	149	298	230	66	559	22	705	0	444	431	296	1877	250	0	39	454	0	1217	100	64	0	0	0
P9301_17351 	634	83	0	0	595	483	575	91	1113	35	1179	0	627	709	1046	2585	292	0	157	701	0	1654	212	297	152	0	0
P9301_17361 	171	3	0	0	250	385	136	28	588	2	493	0	157	276	504	1300	110	0	203	551	0	543	76	162	84	0	0
P9301_17371 	895	79	37	0	923	1570	846	161	2204	45	2308	0	1205	2669	174	6434	609	1	601	2172	0	3478	1006	490	500	0	0
P9301_17381 	149	0	27	0	123	179	135	1	339	0	278	0	91	589	543	1025	35	0	86	208	0	400	156	234	38	0	0
P9301_17391 	178	14	0	0	99	321	155	37	623	9	536	0	245	592	972	1065	108	0	98	173	0	408	40	520	259	0	0
P9301_17401 	72	0	31	0	28	229	98	2	204	11	211	0	74	159	330	645	31	6	7	151	0	406	102	137	4	0	7
P9301_17411 	31	0	0	0	16	22	26	0	140	0	68	0	66	140	43	157	11	0	0	6	0	69	0	9	2	0	0
P9301_17421 	245	9	0	0	144	247	467	48	699	56	636	0	444	1460	54	1721	208	0	117	153	0	865	143	142	148	0	0
P9301_17431 	535	75	2	0	176	612	764	96	816	11	1332	0	1491	1804	44	3493	1077	1	131	560	0	2530	431	127	346	0	0
P9301_17441 	83	16	34	0	22	120	88	29	90	14	150	0	233	107	1	275	84	0	33	68	0	202	0	17	0	0	0
P9301_17451 	295	7	0	0	94	534	393	26	620	25	875	0	519	585	23	2260	259	0	65	348	0	1220	171	51	201	0	0
P9301_17461 	517	62	10	1	95	359	595	44	460	37	862	4	1744	487	20	2260	2088	3	261	255	0	1281	39	19	225	0	3
P9301_17471 	12	0	0	0	3	31	16	5	17	8	44	0	76	146	3	87	41	0	22	18	0	100	63	2	0	0	0
P9301_17481 	59	7	19	0	4	120	161	0	94	0	304	0	141	297	0	630	85	0	0	27	0	422	68	8	2	0	0
P9301_17491 	409	40	66	0	78	402	766	83	1549	53	1206	0	1553	1289	21	2650	1046	1	95	421	0	3653	268	37	98	0	0
P9301_17501 	167	5	0	0	121	42	261	0	164	11	546	0	223	64	45	1303	68	0	157	107	0	300	2	134	41	0	0
P9301_17511 	16	0	0	0	35	13	1	0	9	0	11	0	13	13	0	86	6	0	29	20	0	24	5	30	0	0	0
P9301_17521 	5	0	0	0	0	0	2	0	8	0	4	0	0	0	0	10	2	0	27	0	0	8	0	6	61	0	0
P9301_17531 	162	48	7	0	9966	118	257	65	93	14	433	0	293	129	157	723	967	0	777	406	0	299	446	1478	904	0	0
P9301_17541 	2	0	0	0	51	0	16	0	13	0	15	0	5	0	0	30	0	0	7	1	0	6	0	0	0	0	0
P9301_17551 	4	0	0	0	39	21	6	0	8	0	9	0	8	0	0	54	3	0	0	9	0	21	0	0	0	0	0
P9301_17561 	0	0	0	0	6	0	0	0	10	0	11	0	7	12	5	38	3	0	4	20	0	13	0	3	0	0	0
P9301_17571 	0	0	0	0	0	0	4	0	7	0	22	0	32	0	0	6	10	0	0	0	0	56	0	0	0	0	0
P9301_17581 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_17591 	2	0	0	0	2984	0	10	0	14	0	21	0	20	0	10	23	250	1	176	323	0	21	159	227	275	0	0
P9301_17601 	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0	0	5	0	7	0	11	0	0	0
P9301_17611 	7	0	0	0	74	0	33	0	13	0	45	0	35	0	7	71	34	0	21	25	0	29	61	0	60	0	0
P9301_17621 	298	3	0	0	242	205	231	27	112	1	471	0	237	28	19	1979	121	0	78	51	0	398	2	99	52	0	0
P9301_17631 	1	0	0	0	45	4	6	0	24	0	30	0	23	31	0	65	25	0	0	44	0	1	1	0	0	0	0
P9301_17641 	2	0	0	0	0	13	4	0	5	0	5	0	5	0	4	1	13	0	36	0	0	11	0	0	0	0	0
P9301_17651 	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	1	3	0	41	0	0	0	0	0	0	0	0
P9301_17661 	244	28	0	0	500	386	144	7	93	0	288	0	190	178	34	954	275	0	276	385	0	504	119	182	14	0	0
P9301_17671 	0	0	0	0	0	0	10	0	0	0	10	0	6	0	0	0	20	0	0	4	0	27	0	0	0	0	0
P9301_17681 	8	0	0	0	43	1	3	0	6	0	15	0	12	11	8	4	37	0	33	12	0	36	61	36	0	0	0
P9301_17691 	26	0	0	0	170	18	58	0	46	1	298	0	108	94	0	138	206	0	203	361	0	204	560	7	0	0	1
P9301_17701 	0	0	0	0	52	0	0	0	0	0	0	0	4	0	0	9	7	0	0	0	0	2	0	4	0	0	0
P9301_17711 	26	0	0	0	25	0	9	2	7	0	10	0	11	0	0	38	15	0	0	7	0	14	5	2	0	0	0
P9301_17721 	19	0	0	0	92	0	12	0	21	0	11	0	29	23	0	111	35	0	0	33	0	140	13	3	0	0	0
P9301_17731 	11	5	0	0	82	26	11	12	45	0	114	0	75	9	0	84	60	0	95	39	0	158	117	0	0	0	0
P9301_17741 	29	0	0	0	75	1	30	0	36	0	58	0	33	60	0	108	33	0	0	69	0	78	45	23	0	0	0
P9301_17751 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0
P9301_17761 	84	2	0	0	128	37	67	0	117	16	247	0	112	79	0	596	85	0	12	122	0	442	37	4	99	0	0
P9301_17771 	22	0	0	0	62	84	18	0	53	0	19	0	28	76	16	141	7	0	14	25	0	251	7	11	0	0	0
P9301_17781 	49	5	31	1	75	77	25	19	46	44	87	0	52	36	24	254	48	18	14	56	0	170	1	32	35	0	16
P9301_17791 	2	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0	0	0	7	0	1	0	0	0	0	0
P9301_17801 	71	6	0	0	356	84	89	0	132	0	169	0	90	3	16	719	65	0	146	126	0	131	1	31	41	0	0
P9301_17811 	2	0	0	0	440	11	5	0	12	0	5	0	20	44	0	26	14	0	10	0	0	53	27	2	0	0	0
P9301_17821 	63	13	0	0	251	10	53	11	37	12	50	0	32	139	0	201	33	0	33	10	0	170	14	9	37	0	0
P9301_17831 	0	0	0	0	2	4	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	35	0	0
P9301_17841 	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	7	0	0	5	0	20	0	0	0	0	0
P9301_17851 	3	10	0	0	39	2	7	0	1	0	19	0	7	15	21	51	1	0	0	0	0	34	0	6	0	0	0
P9301_17861 	231	32	49	0	1156	285	242	72	218	8	665	0	352	279	70	1301	305	1	250	334	0	1414	231	326	137	0	0
P9301_17871 	8	0	0	0	427	0	2	0	6	0	15	0	7	0	7	31	16	1	18	26	0	22	0	103	6	0	0
P9301_17881 	75	29	1	0	2124	75	107	15	80	29	303	0	155	112	68	293	281	3	114	208	0	384	122	223	120	0	1
P9301_17891 	4	0	0	0	15	0	7	0	20	0	11	0	7	12	0	36	5	0	0	30	0	99	0	5	0	0	0
P9301_17901 	5	0	0	0	0	0	14	0	9	0	13	0	1	13	0	48	11	0	0	9	0	73	37	3	0	0	0
P9301_17911 	51	0	0	0	0	49	45	0	48	0	152	0	126	102	0	274	32	0	21	46	0	219	2	1	0	0	0
P9301_17921 	30	0	0	0	156	77	84	5	38	0	282	0	136	81	13	134	133	0	39	166	0	285	63	0	11	0	0
P9301_17931 	14	0	0	0	993	50	138	0	63	0	271	0	162	110	8	671	807	1	596	287	0	140	185	371	40	0	0
P9301_17941 	78	0	0	0	261	3	78	0	20	0	53	0	82	7	0	207	42	0	71	48	0	136	43	41	86	0	0
P9301_17951 	0	0	0	0	269	0	0	0	0	0	1	0	0	0	5	2	15	0	96	12	0	8	0	13	1	0	0
P9301_17961 	4	0	0	0	13	0	4	0	1	3	7	0	8	0	0	10	12	0	0	8	0	0	0	6	1	0	0
P9301_17971 	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
P9301_17981 	2	0	0	0	28	0	0	0	0	0	1	0	7	0	0	8	22	0	0	0	0	3	41	9	0	0	0
P9301_17991 	6	0	0	0	5	68	16	0	58	1	19	0	24	114	0	82	88	0	58	16	0	164	1	0	0	0	0
P9301_18001 	93	0	0	1	204	9	99	11	122	8	430	0	157	37	0	204	495	0	133	215	0	290	125	5	0	0	0
P9301_18011 	52	0	0	0	5	6	24	0	62	0	58	0	41	67	0	102	22	0	0	13	0	84	0	0	0	0	0
P9301_18021 	240	159	126	0	117	590	466	184	1370	174	659	0	974	1675	12	1806	384	3	110	470	0	2934	575	9	42	0	0
P9301_18031 	128	94	1	0	187	326	203	84	806	37	546	0	704	952	31	1024	757	5	127	264	0	1151	229	34	70	0	4
P9301_18041 	16	0	0	0	2066	0	5	0	11	0	17	0	15	1	26	28	207	0	17	33	0	12	116	145	51	0	0
P9301_18051 	0	0	0	0	23	33	4	0	1	0	12	0	1	0	0	33	8	0	0	0	0	0	0	6	0	0	0
P9301_18061 	1	0	1	0	0	30	6	0	3	0	0	0	4	9	8	7	30	0	0	1	0	9	0	0	0	0	0
P9301_18071 	0	0	0	0	47	0	0	0	3	0	0	0	9	0	0	11	8	0	0	17	0	4	0	7	0	0	0
P9301_18081 	11	0	0	0	32	0	7	0	10	0	0	0	3	0	0	19	8	0	36	0	0	28	0	12	0	0	0
P9301_18091 	493	19	31	0	135	148	316	10	198	11	457	0	267	58	0	1416	96	5	90	286	0	682	205	67	14	0	0
P9301_18101 	6	0	0	0	86	12	5	0	21	0	23	0	3	4	0	19	0	0	0	20	0	28	0	0	0	0	0
P9301_18111 	368	12	0	0	273	335	540	41	515	16	883	0	524	325	0	2471	159	0	132	376	0	1524	96	17	69	0	0
P9301_18121 	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_18131 	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
